invoice_id,po_id,vendor_id,invoice_amount,invoice_date,payment_status,payment_date,payment_terms,three_way_match_status
INV000298,PO001347,V00193,5755.95,2024-09-25,Paid,2024-11-03,Net 45,Matched
INV000299,PO001547,V00433,10687.01,2025-12-08,Paid,2025-12-13,Net 15,Matched
INV000300,PO002735,V00160,17449.77,2026-01-15,Unpaid,,Net 30,Matched
INV000301,PO002991,V00095,3877.66,2024-07-19,Paid,2024-09-20,Net 60,Matched
INV000302,PO001235,V00490,5634.16,2024-11-13,Paid,2024-12-22,Net 45,Matched
INV000303,PO003624,V00368,40035.75,2025-07-11,Paid,2025-08-17,Net 45,Matched
INV000304,PO000710,V00142,27147.67,2025-07-13,Paid,2025-07-18,Net 15,Matched
INV000305,PO005382,V00075,3377.03,2025-02-10,Paid,2025-04-14,Net 60,Price Variance
INV000306,PO003978,V00176,40679.82,2024-02-20,Paid,2024-03-21,Net 30,Missing Receipt
INV000307,PO000044,V00336,1955.41,2025-08-01,Paid,2025-08-08,Net 15,Missing Receipt
INV000308,PO000312,V00143,3955.51,2025-06-14,Paid,2025-07-15,Net 30,Matched
INV000309,PO002688,V00462,21544.17,2025-01-03,Paid,2025-02-25,Net 60,Matched
INV000310,PO001952,V00429,7688.63,2025-12-11,Unpaid,,Net 30,Missing Receipt
INV000311,PO000093,V00085,60670.7,2025-05-10,Paid,2025-07-13,Net 60,Matched
INV000312,PO002345,V00203,27171.9,2025-05-01,Paid Late,2025-06-06,Net 15,Matched
INV000313,PO003126,V00087,20698.85,2024-07-06,Paid Late,2024-08-27,Net 45,Matched
INV000314,PO002467,V00368,2310.98,2024-11-21,Paid,2025-01-16,Net 60,Matched
INV000315,PO004255,V00490,2309.57,2025-07-11,Paid,2025-08-25,Net 45,Matched
INV000316,PO003143,V00121,5452.7,2025-05-11,Paid,2025-06-25,Net 45,Matched
INV000317,PO000864,V00340,11112.35,2024-11-06,Paid,2024-11-19,Net 15,Matched
INV000318,PO001267,V00197,20459.02,2025-07-07,Paid Late,2025-09-06,Net 45,Price Variance
INV000319,PO004159,V00170,10544.11,2026-01-15,Unpaid,,Net 45,Matched
INV000320,PO000294,V00087,12824.24,2024-06-10,Paid,2024-06-15,Net 15,Matched
INV000321,PO005053,V00298,6000.92,2025-09-22,Paid Late,2025-12-13,Net 60,Matched
INV000322,PO004050,V00194,12320.98,2024-03-20,Paid,2024-05-06,Net 45,Matched
INV000323,PO002024,V00425,958.59,2025-01-28,Paid Late,2025-04-04,Net 60,Matched
INV000324,PO002777,V00289,1699.09,2024-12-24,Paid,2025-02-11,Net 60,Price Variance
INV000325,PO003393,V00332,5890.57,2024-04-26,Paid,2024-06-18,Net 60,Matched
INV000326,PO000435,V00375,11311.81,2025-02-12,Paid Late,2025-04-05,Net 45,Price Variance
INV000327,PO000252,V00120,22314.17,2025-04-01,Paid,2025-04-13,Net 15,Matched
INV000328,PO002621,V00418,10339.25,2025-12-17,Unpaid,,Net 60,Matched
INV000329,PO002794,V00080,17827.9,2025-06-15,Paid Late,2025-07-26,Net 30,Matched
INV000330,PO005391,V00383,3782.87,2024-07-04,Paid,2024-07-19,Net 30,Matched
INV000331,PO001652,V00248,15550.59,2025-06-10,Paid,2025-06-26,Net 30,Matched
INV000332,PO004067,V00437,50391.89,2025-10-26,Paid,2025-12-28,Net 60,Matched
INV000333,PO004242,V00013,7678.76,2024-03-19,Paid,2024-03-24,Net 15,Matched
INV000334,PO001572,V00306,5374.55,2024-04-28,Paid,2024-05-31,Net 30,Matched
INV000335,PO004771,V00181,6626.03,2025-02-24,Paid Late,2025-05-04,Net 60,Matched
INV000336,PO003288,V00286,43659.7,2025-02-18,Paid,2025-04-14,Net 60,Matched
INV000337,PO004759,V00179,8412.14,2025-11-17,Unpaid,,Net 45,Matched
INV000338,PO005389,V00368,26433.73,2024-09-28,Paid,2024-11-05,Net 45,Matched
INV000339,PO003349,V00069,13339.49,2024-03-16,Paid,2024-05-15,Net 60,Matched
INV000340,PO000297,V00495,4462.7,2024-06-25,Paid,2024-07-28,Net 30,Price Variance
INV000341,PO002100,V00204,17194.8,2024-07-09,Paid,2024-08-13,Net 30,Matched
INV000342,PO004265,V00279,13306.47,2024-12-09,Paid,2024-12-24,Net 15,Missing Receipt
INV000343,PO000042,V00368,32788.29,2024-02-19,Paid,2024-03-28,Net 45,Matched
INV000344,PO001621,V00082,7699.9,2024-08-30,Paid,2024-10-03,Net 45,Missing Receipt
INV000345,PO004595,V00318,5539.78,2024-08-20,Paid Late,2024-10-25,Net 60,Matched
INV000346,PO004967,V00121,84085.25,2024-03-22,Paid,2024-04-14,Net 30,Matched
INV000347,PO000602,V00004,44107.34,2024-12-29,Paid,2025-02-01,Net 30,Matched
INV000348,PO004073,V00161,5322.83,2024-02-23,Paid,2024-03-03,Net 15,Matched
INV000349,PO000663,V00472,17570.22,2025-09-14,Paid,2025-11-13,Net 60,Matched
INV000350,PO001615,V00463,52362.2,2024-06-20,Paid Late,2024-07-27,Net 30,Price Variance
INV000351,PO005112,V00321,41833.1,2025-01-22,Paid Late,2025-03-01,Net 30,Matched
INV000352,PO001775,V00033,26479.64,2024-06-15,Paid,2024-07-23,Net 45,Matched
INV000353,PO004686,V00355,42908.94,2024-12-28,Paid,2025-02-26,Net 60,Price Variance
INV000354,PO004667,V00403,11850.28,2025-11-22,Paid,2025-12-24,Net 45,Matched
INV000355,PO005459,V00328,43264.14,2025-03-17,Paid,2025-04-29,Net 45,Price Variance
INV000356,PO002629,V00385,25689.48,2024-12-25,Paid,2025-02-24,Net 60,Matched
INV000357,PO001520,V00288,21869.17,2025-12-08,Unpaid,,Net 45,Price Variance
INV000358,PO004626,V00221,21823.9,2025-07-07,Paid,2025-08-16,Net 45,Missing Receipt
INV000359,PO002489,V00459,62892.99,2025-09-30,Paid Late,2025-11-07,Net 30,Price Variance
INV000360,PO004042,V00368,143148.86,2025-07-01,Paid,2025-08-01,Net 30,Matched
INV000361,PO002812,V00356,49008.66,2024-05-31,Paid,2024-08-01,Net 60,Price Variance
INV000362,PO003171,V00368,45456.59,2024-02-16,Paid,2024-04-04,Net 60,Matched
INV000363,PO001580,V00086,542.87,2025-01-09,Paid,2025-01-21,Net 15,Missing Receipt
INV000364,PO000118,V00290,3834.07,2025-02-11,Paid Late,2025-03-24,Net 15,Missing Receipt
INV000365,PO000577,V00413,6322.7,2024-08-24,Paid,2024-10-17,Net 60,Price Variance
INV000366,PO000442,V00490,8857.69,2024-12-21,Paid,2025-01-10,Net 30,Matched
INV000367,PO001424,V00403,29784.2,2024-10-26,Paid,2024-12-22,Net 60,Matched
INV000368,PO002887,V00158,6150.89,2026-01-05,Unpaid,,Net 45,Price Variance
INV000369,PO003736,V00125,3516.83,2025-01-27,Paid,2025-02-17,Net 30,Matched
INV000370,PO003014,V00174,2236.48,2024-06-07,Paid,2024-08-01,Net 60,Price Variance
INV000371,PO001433,V00148,1395.31,2025-06-17,Paid,2025-08-01,Net 45,Matched
INV000372,PO001825,V00274,1479.32,2025-07-29,Paid Late,2025-09-21,Net 45,Matched
INV000373,PO003538,V00145,34806.27,2024-08-22,Paid,2024-10-13,Net 60,Price Variance
INV000374,PO005120,V00326,1398.33,2025-01-19,Paid,2025-01-24,Net 15,Matched
INV000375,PO001871,V00364,7172.48,2024-04-23,Paid,2024-06-01,Net 45,Matched
INV000376,PO004805,V00432,22952.84,2024-06-26,Paid,2024-08-14,Net 45,Matched
INV000377,PO002228,V00368,25648.63,2025-06-10,Paid Late,2025-08-16,Net 60,Missing Receipt
INV000378,PO004810,V00368,56803.48,2025-11-26,Unpaid,,Net 45,Matched
INV000379,PO002935,V00430,2658.71,2026-01-02,Unpaid,,Net 60,Matched
INV000380,PO003359,V00445,31859.56,2025-11-17,Paid,2025-12-27,Net 45,Matched
INV000381,PO004672,V00415,81957.47,2025-04-25,Paid Late,2025-06-11,Net 30,Matched
INV000382,PO005339,V00095,21989.75,2024-12-01,Paid,2024-12-15,Net 30,Matched
INV000383,PO005481,V00326,644.18,2025-04-28,Paid,2025-05-26,Net 30,Matched
INV000384,PO003598,V00282,4649.91,2024-10-01,Paid,2024-11-23,Net 60,Matched
INV000385,PO004853,V00300,2091.68,2024-09-30,Paid,2024-10-10,Net 15,Matched
INV000386,PO001765,V00287,23118.15,2024-01-28,Paid,2024-02-02,Net 15,Missing Receipt
INV000387,PO003091,V00353,37455.15,2024-11-09,Paid Late,2025-01-25,Net 60,Matched
INV000388,PO000386,V00169,27175.09,2024-09-15,Paid,2024-11-12,Net 60,Missing Receipt
INV000389,PO003387,V00134,20717.23,2025-06-21,Paid,2025-07-04,Net 15,Missing Receipt
INV000390,PO002339,V00007,26908.38,2025-09-15,Paid,2025-10-30,Net 45,Price Variance
INV000391,PO001143,V00095,14489.25,2024-09-21,Paid,2024-10-26,Net 30,Missing Receipt
INV000392,PO002344,V00408,16232.24,2024-11-22,Paid Late,2024-12-15,Net 15,Matched
INV000393,PO001598,V00368,26104.21,2025-10-26,Paid,2025-11-19,Net 30,Matched
INV000394,PO004578,V00354,33740.56,2024-07-05,Paid,2024-08-17,Net 45,Missing Receipt
INV000395,PO001407,V00166,8013.42,2025-06-19,Paid,2025-08-05,Net 45,Matched
INV000396,PO003669,V00259,1666.08,2024-07-29,Paid,2024-09-29,Net 60,Matched
INV000397,PO000356,V00253,4200.26,2025-12-19,Unpaid,,Net 45,Matched
INV000398,PO004590,V00372,21491.14,2024-12-09,Paid Late,2025-01-03,Net 15,Matched
INV000399,PO004822,V00354,11945.4,2024-11-27,Paid Late,2025-01-18,Net 45,Matched
INV000400,PO000792,V00452,1770.01,2024-05-19,Paid,2024-07-07,Net 45,Matched
INV000401,PO001208,V00453,8047.7,2024-05-14,Paid,2024-07-02,Net 45,Price Variance
INV000402,PO005211,V00295,1343.23,2024-07-29,Paid,2024-09-28,Net 60,Matched
INV000403,PO004294,V00094,8764.21,2024-02-01,Paid,2024-04-03,Net 60,Matched
INV000404,PO003819,V00234,1496.27,2025-08-26,Paid,2025-09-27,Net 30,Matched
INV000405,PO001297,V00486,5491.69,2025-09-28,Paid,2025-10-30,Net 30,Matched
INV000406,PO000266,V00273,758.78,2025-01-02,Paid Late,2025-03-09,Net 60,Matched
INV000407,PO003685,V00281,13860.19,2025-01-12,Paid Late,2025-03-20,Net 60,Matched
INV000408,PO000327,V00138,3339.79,2024-06-15,Paid Late,2024-08-23,Net 45,Matched
INV000409,PO000239,V00211,8278.91,2024-06-09,Paid,2024-06-15,Net 15,Matched
INV000410,PO003363,V00300,9075.47,2024-06-10,Paid,2024-08-09,Net 60,Missing Receipt
INV000411,PO004208,V00116,23551.11,2025-01-06,Paid,2025-03-05,Net 60,Matched
INV000412,PO001989,V00212,1048.37,2025-04-02,Paid,2025-04-19,Net 30,Matched
INV000413,PO002760,V00013,7927.09,2024-06-22,Paid Late,2024-07-29,Net 30,Matched
INV000414,PO003115,V00387,13201.53,2024-05-15,Paid,2024-05-28,Net 15,Matched
INV000415,PO005156,V00427,1255.99,2025-08-12,Paid,2025-08-31,Net 15,Matched
INV000416,PO000158,V00368,15656.2,2025-03-05,Paid,2025-04-05,Net 30,Matched
INV000417,PO002718,V00214,8556.52,2025-11-28,Unpaid,,Net 60,Matched
INV000418,PO002630,V00233,3002.74,2025-12-26,Unpaid,,Net 45,Matched
INV000419,PO002137,V00246,29918.86,2024-08-05,Paid,2024-10-08,Net 60,Matched
INV000420,PO000357,V00333,19705.46,2025-11-27,Paid,2025-12-15,Net 15,Matched
INV000421,PO000740,V00318,2609.53,2025-08-19,Paid,2025-09-04,Net 15,Missing Receipt
INV000422,PO003375,V00405,4973.56,2025-06-16,Paid,2025-07-28,Net 45,Matched
INV000423,PO004439,V00244,7857.69,2025-12-14,Unpaid,,Net 45,Matched
INV000424,PO003989,V00492,18047.65,2025-04-17,Paid,2025-06-09,Net 60,Matched
INV000425,PO002984,V00370,4088.02,2024-11-05,Paid Late,2024-12-27,Net 45,Matched
INV000426,PO001901,V00031,98849.92,2024-07-05,Paid,2024-07-15,Net 15,Matched
INV000427,PO003483,V00078,24604.5,2025-01-05,Paid,2025-02-15,Net 45,Missing Receipt
INV000428,PO004503,V00127,9984.59,2024-02-23,Paid,2024-04-08,Net 45,Missing Receipt
INV000429,PO000063,V00368,115301.57,2025-01-05,Paid,2025-02-16,Net 45,Matched
INV000430,PO000064,V00353,51533.85,2025-06-20,Paid,2025-07-27,Net 45,Matched
INV000431,PO004741,V00286,60345.27,2025-04-25,Paid,2025-05-09,Net 15,Matched
INV000432,PO000496,V00440,2168.81,2025-11-23,Paid,2025-12-12,Net 30,Matched
INV000433,PO000964,V00118,15821.19,2025-12-23,Unpaid,,Net 30,Matched
INV000434,PO003554,V00025,2108.61,2025-02-19,Paid,2025-03-03,Net 15,Matched
INV000435,PO000400,V00395,31766.3,2025-10-01,Paid,2025-11-11,Net 45,Matched
INV000436,PO000680,V00164,4449.66,2025-12-12,Paid,2025-12-27,Net 15,Matched
INV000437,PO004478,V00108,1765.13,2024-06-21,Paid Late,2024-08-14,Net 45,Matched
INV000438,PO001620,V00496,12323.47,2025-03-17,Paid,2025-05-05,Net 45,Matched
INV000439,PO004465,V00250,43188.58,2025-01-09,Paid Late,2025-03-16,Net 60,Matched
INV000440,PO003255,V00424,15382.79,2025-08-09,Paid,2025-09-28,Net 60,Matched
INV000441,PO003557,V00354,4378.28,2024-08-14,Paid,2024-09-26,Net 45,Matched
INV000442,PO000087,V00289,3163.6,2025-12-24,Unpaid,,Net 15,Matched
INV000443,PO004028,V00354,3205.28,2025-07-01,Paid Late,2025-08-26,Net 45,Matched
INV000444,PO005461,V00368,15112.15,2025-08-31,Paid,2025-11-04,Net 60,Price Variance
INV000445,PO002254,V00148,2717.42,2025-04-11,Paid,2025-06-11,Net 60,Matched
INV000446,PO001762,V00011,1562.04,2025-12-29,Unpaid,,Net 45,Price Variance
INV000447,PO002726,V00414,14922.86,2025-07-24,Paid,2025-09-09,Net 45,Missing Receipt
INV000448,PO003181,V00063,15575.85,2024-11-17,Paid,2024-12-20,Net 30,Matched
INV000449,PO003184,V00366,28406.23,2025-01-02,Paid Late,2025-01-23,Net 15,Matched
INV000450,PO001151,V00368,28308.04,2025-08-25,Paid,2025-10-04,Net 45,Matched
INV000451,PO002444,V00368,62887.22,2024-12-24,Paid Late,2025-01-20,Net 15,Missing Receipt
INV000452,PO004108,V00352,1132.84,2024-12-15,Paid,2025-01-17,Net 30,Matched
INV000453,PO000986,V00216,18629.28,2025-03-24,Paid,2025-05-07,Net 45,Matched
INV000454,PO000461,V00120,6823.09,2025-01-18,Paid,2025-02-28,Net 45,Missing Receipt
INV000455,PO003162,V00036,6584.81,2024-09-10,Paid Late,2024-10-12,Net 15,Matched
INV000456,PO005267,V00339,604.98,2026-01-17,Unpaid,,Net 15,Matched
INV000457,PO003642,V00247,9721.65,2025-07-17,Paid,2025-09-18,Net 60,Matched
INV000458,PO005305,V00368,17316.17,2024-02-02,Paid,2024-02-28,Net 30,Matched
INV000459,PO000647,V00289,2207.97,2024-10-29,Paid Late,2024-11-20,Net 15,Matched
INV000460,PO003751,V00019,35366.74,2025-09-23,Paid,2025-11-11,Net 45,Matched
INV000461,PO002394,V00173,19740.76,2024-01-29,Paid,2024-02-17,Net 30,Matched
INV000462,PO005244,V00255,8309.28,2024-02-27,Paid,2024-04-24,Net 60,Price Variance
INV000463,PO005166,V00249,76642.54,2025-06-05,Paid Late,2025-07-23,Net 30,Matched
INV000464,PO000988,V00370,45524.04,2025-08-03,Paid Late,2025-09-18,Net 30,Matched
INV000465,PO005149,V00036,9911.04,2025-11-21,Paid,2025-12-10,Net 15,Matched
INV000466,PO002680,V00138,2466.88,2024-05-01,Paid Late,2024-06-11,Net 30,Missing Receipt
INV000467,PO001187,V00124,3751.06,2024-08-01,Paid,2024-08-21,Net 15,Matched
INV000468,PO004829,V00134,31857.7,2025-11-16,Paid Late,2025-12-09,Net 15,Matched
INV000469,PO003530,V00343,7641.59,2026-01-13,Unpaid,,Net 30,Matched
INV000470,PO000548,V00368,18963.45,2024-04-28,Paid,2024-06-24,Net 60,Matched
INV000471,PO000906,V00118,48482.53,2025-12-03,Unpaid,,Net 45,Matched
INV000472,PO001564,V00451,61254.78,2024-03-05,Paid Late,2024-04-13,Net 30,Matched
INV000473,PO000289,V00325,8076.49,2024-04-20,Paid,2024-04-26,Net 30,Matched
INV000474,PO002190,V00120,4527.41,2024-12-23,Paid Late,2025-02-12,Net 45,Matched
INV000475,PO004778,V00171,4509.62,2024-12-22,Paid,2025-01-03,Net 15,Matched
INV000476,PO004220,V00017,5882.34,2025-01-11,Paid,2025-01-24,Net 15,Matched
INV000477,PO003814,V00453,6564.93,2026-01-12,Unpaid,,Net 15,Matched
INV000478,PO002020,V00108,1708.53,2024-06-29,Paid Late,2024-08-21,Net 45,Matched
INV000479,PO002853,V00389,92464.76,2025-02-04,Paid,2025-02-24,Net 15,Matched
INV000480,PO002242,V00343,27810.78,2025-09-09,Paid,2025-11-13,Net 60,Matched
INV000481,PO005044,V00343,8983.16,2024-11-18,Paid,2024-12-30,Net 45,Matched
INV000482,PO003875,V00424,14451.4,2025-11-14,Paid,2025-12-13,Net 30,Matched
INV000483,PO000526,V00039,9255.66,2024-12-03,Paid,2025-01-22,Net 45,Matched
INV000484,PO000358,V00305,17183.08,2024-02-21,Paid,2024-03-24,Net 30,Missing Receipt
INV000485,PO003194,V00077,12458.29,2024-10-31,Paid,2024-11-11,Net 15,Matched
INV000486,PO005031,V00138,7869.69,2024-08-14,Paid,2024-08-28,Net 15,Matched
INV000487,PO001517,V00200,4690.02,2025-05-29,Paid,2025-06-26,Net 30,Price Variance
INV000488,PO001944,V00401,9588.97,2024-02-11,Paid,2024-03-31,Net 45,Price Variance
INV000489,PO005313,V00111,2352.94,2025-04-11,Paid,2025-05-21,Net 45,Missing Receipt
INV000490,PO005327,V00057,14522.11,2024-12-28,Paid,2025-02-27,Net 60,Price Variance
INV000491,PO001730,V00408,15180.14,2026-01-09,Unpaid,,Net 15,Matched
INV000492,PO001569,V00368,11938.82,2025-12-01,Unpaid,,Net 60,Matched
INV000493,PO004285,V00196,23225.08,2024-11-17,Paid Late,2025-01-13,Net 45,Price Variance
INV000494,PO002383,V00096,3700.55,2025-09-17,Paid,2025-10-21,Net 30,Matched
INV000495,PO000747,V00074,62733.03,2024-08-24,Paid,2024-10-12,Net 45,Matched
INV000496,PO000821,V00184,6482.04,2025-05-24,Paid,2025-07-22,Net 60,Matched
INV000497,PO003422,V00182,9847.41,2025-12-08,Unpaid,,Net 45,Matched
INV000498,PO004433,V00045,28490.38,2024-08-18,Paid,2024-09-03,Net 15,Matched
INV000499,PO004473,V00455,890.24,2025-03-30,Paid,2025-04-10,Net 15,Matched
INV000500,PO000230,V00259,4499.63,2025-01-02,Paid Late,2025-02-25,Net 45,Price Variance
INV000501,PO005034,V00187,5988.37,2025-12-28,Unpaid,,Net 60,Missing Receipt
INV000502,PO003511,V00006,28155.61,2025-04-16,Paid Late,2025-05-10,Net 15,Matched
INV000503,PO004474,V00136,6174.67,2026-01-05,Unpaid,,Net 45,Matched
INV000504,PO002957,V00093,6723.87,2024-02-12,Paid,2024-04-15,Net 60,Price Variance
INV000505,PO001053,V00128,55914.66,2024-10-11,Paid,2024-11-06,Net 45,Matched
INV000506,PO000385,V00383,4415.74,2024-04-11,Paid,2024-06-10,Net 60,Missing Receipt
INV000507,PO003572,V00403,22997.15,2024-10-07,Paid,2024-10-29,Net 30,Matched
INV000508,PO000656,V00085,2745.51,2025-06-04,Paid,2025-06-21,Net 15,Matched
INV000509,PO000517,V00134,16773.76,2024-12-08,Paid Late,2025-01-16,Net 30,Matched
INV000510,PO004114,V00403,11270.97,2025-06-18,Paid,2025-07-07,Net 15,Matched
INV000511,PO001240,V00197,4341.15,2024-03-25,Paid,2024-04-28,Net 30,Matched
INV000512,PO002830,V00148,11059.05,2024-10-15,Paid,2024-11-06,Net 45,Matched
INV000513,PO003266,V00278,55314.01,2024-11-30,Paid,2025-01-16,Net 45,Matched
INV000514,PO005304,V00160,21019.71,2024-08-15,Paid,2024-10-05,Net 60,Matched
INV000515,PO003259,V00400,14440.55,2025-04-07,Paid Late,2025-06-13,Net 60,Matched
INV000516,PO002018,V00169,10096.12,2025-05-03,Paid,2025-05-18,Net 15,Matched
INV000517,PO002456,V00011,44499.09,2025-05-03,Paid,2025-05-31,Net 30,Matched
INV000518,PO004652,V00011,11336.59,2025-06-05,Paid Late,2025-07-13,Net 30,Matched
INV000519,PO000273,V00360,5191.87,2024-12-01,Paid Late,2025-01-30,Net 45,Matched
INV000520,PO004598,V00158,10946.64,2025-08-13,Paid Late,2025-10-18,Net 60,Matched
INV000521,PO001705,V00254,5291.01,2024-09-01,Paid,2024-09-11,Net 15,Matched
INV000522,PO002426,V00222,94372.22,2025-01-28,Paid,2025-03-13,Net 45,Matched
INV000523,PO002054,V00330,35073.87,2025-11-12,Paid,2025-12-14,Net 30,Price Variance
INV000524,PO000265,V00389,3485.8,2025-09-02,Paid,2025-09-18,Net 15,Matched
INV000525,PO004207,V00134,10659.17,2026-01-02,Unpaid,,Net 60,Matched
INV000526,PO000495,V00121,25005.53,2025-07-15,Paid,2025-08-22,Net 45,Matched
INV000527,PO002660,V00499,52220.87,2024-10-25,Paid Late,2024-12-15,Net 45,Price Variance
INV000528,PO000645,V00439,37040.68,2024-08-02,Paid Late,2024-09-30,Net 45,Price Variance
INV000529,PO002293,V00368,8990.21,2025-01-06,Paid,2025-03-09,Net 60,Missing Receipt
INV000530,PO002569,V00330,18178.02,2025-10-04,Paid Late,2025-11-03,Net 15,Matched
INV000531,PO001200,V00415,13133.54,2026-01-20,Unpaid,,Net 30,Matched
INV000532,PO003956,V00337,28462.57,2024-09-27,Paid,2024-10-28,Net 30,Matched
INV000533,PO000711,V00027,49845.31,2025-11-18,Paid,2025-12-01,Net 15,Matched
INV000534,PO001908,V00063,71809.48,2025-08-20,Paid Late,2025-09-28,Net 30,Matched
INV000535,PO004540,V00450,4890.0,2025-09-02,Paid Late,2025-09-24,Net 15,Matched
INV000536,PO002261,V00368,13038.97,2024-05-09,Paid,2024-06-02,Net 30,Price Variance
INV000537,PO002468,V00043,3151.27,2024-11-09,Paid,2024-11-20,Net 15,Matched
INV000538,PO001596,V00025,8107.1,2024-11-08,Paid,2024-12-26,Net 45,Matched
INV000539,PO002598,V00379,13412.14,2025-01-21,Paid,2025-02-05,Net 15,Matched
INV000540,PO003429,V00074,24036.27,2024-05-22,Paid,2024-06-21,Net 30,Matched
INV000541,PO000485,V00390,1532.27,2025-05-08,Paid Late,2025-06-09,Net 15,Matched
INV000542,PO004198,V00007,77928.49,2025-09-04,Paid,2025-11-02,Net 60,Matched
INV000543,PO005204,V00123,2169.31,2024-07-19,Paid Late,2024-09-09,Net 45,Missing Receipt
INV000544,PO002699,V00368,10635.72,2025-07-23,Paid Late,2025-08-29,Net 30,Matched
INV000545,PO001042,V00447,39057.27,2025-08-08,Paid,2025-08-15,Net 15,Matched
INV000546,PO001427,V00073,9365.19,2025-08-28,Paid,2025-09-30,Net 30,Matched
INV000547,PO000090,V00235,596.84,2025-10-12,Paid,2025-11-29,Net 45,Matched
INV000548,PO002430,V00368,4934.15,2025-12-07,Unpaid,,Net 60,Matched
INV000549,PO002138,V00495,4188.3,2024-05-14,Paid Late,2024-07-22,Net 60,Matched
INV000550,PO000383,V00377,26149.2,2024-05-08,Paid,2024-06-08,Net 30,Matched
INV000551,PO004914,V00230,1406.43,2025-04-19,Paid,2025-05-06,Net 15,Matched
INV000552,PO001170,V00325,22086.12,2024-09-13,Paid,2024-11-02,Net 45,Missing Receipt
INV000553,PO003322,V00332,11721.94,2025-05-11,Paid Late,2025-06-19,Net 30,Matched
INV000554,PO001748,V00204,16568.58,2025-09-28,Paid,2025-10-20,Net 30,Matched
INV000555,PO000335,V00415,41733.84,2026-01-12,Unpaid,,Net 60,Matched
INV000556,PO002516,V00278,5627.73,2024-10-12,Paid Late,2024-11-04,Net 15,Matched
INV000557,PO003234,V00288,2753.27,2024-05-19,Paid,2024-07-09,Net 60,Matched
INV000558,PO000137,V00368,68451.84,2025-02-09,Paid,2025-03-24,Net 45,Price Variance
INV000559,PO004828,V00362,12721.52,2024-10-08,Paid Late,2024-11-29,Net 45,Matched
INV000560,PO003903,V00283,11819.73,2025-01-24,Paid,2025-03-11,Net 45,Matched
INV000561,PO000978,V00356,19976.03,2025-08-22,Paid,2025-09-08,Net 15,Missing Receipt
INV000562,PO002898,V00391,3564.71,2024-12-31,Paid,2025-02-10,Net 45,Matched
INV000563,PO002372,V00183,22304.0,2025-05-13,Paid,2025-06-09,Net 30,Matched
INV000564,PO003650,V00113,27802.95,2024-11-23,Paid,2025-01-11,Net 60,Matched
INV000565,PO004696,V00187,4433.18,2024-05-16,Paid,2024-06-21,Net 45,Matched
INV000566,PO004945,V00472,17586.96,2025-04-02,Paid,2025-04-17,Net 15,Price Variance
INV000567,PO003704,V00171,9093.97,2024-07-27,Paid Late,2024-09-25,Net 45,Matched
INV000568,PO002617,V00368,30118.26,2024-10-22,Paid,2024-11-12,Net 30,Price Variance
INV000569,PO002438,V00173,28504.49,2024-06-01,Paid Late,2024-07-29,Net 45,Matched
INV000570,PO003656,V00284,5408.32,2025-10-10,Paid Late,2025-12-01,Net 45,Matched
INV000571,PO001198,V00039,6781.88,2025-12-06,Paid,2025-12-20,Net 15,Matched
INV000572,PO002996,V00438,56687.95,2024-05-06,Paid Late,2024-06-11,Net 30,Matched
INV000573,PO000425,V00397,5077.52,2024-07-06,Paid Late,2024-08-12,Net 30,Matched
